Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,57.919998,58.810001,57.790001,58.810001,44.789688,16928400
2010-01-05,58.889999,59.410000,58.619999,59.290001,45.155247,17368100
2010-01-06,59.320000,60.180000,59.189999,60.000000,45.695988,24351900
2010-01-07,59.740002,60.009998,59.299999,59.910000,45.627445,17449500
2010-01-08,59.700001,60.349998,59.490002,60.299999,45.924469,13344300
2010-01-11,60.689999,60.869999,59.730000,60.220001,45.863533,19459900
2010-01-12,59.299999,59.709999,59.040001,59.349998,45.200943,21510600
2010-01-13,59.320000,59.799999,58.520000,59.570000,45.368496,22137500
2010-01-14,59.560001,59.889999,59.330002,59.740002,45.497967,15545400
2010-01-15,59.669998,59.799999,58.849998,59.259998,45.132393,19055200
2010-01-19,59.099998,59.900002,58.990002,59.799999,45.543663,14613100
2010-01-20,59.160000,59.160000,58.419998,58.869999,44.835384,15641700
2010-01-21,58.919998,59.099998,57.529999,57.669998,43.921459,25206600
2010-01-22,57.389999,57.720001,56.139999,56.299999,42.878063,23028600
2010-01-25,56.680000,57.220001,56.490002,56.669998,43.159855,15901200
2010-01-26,56.200001,57.299999,55.919998,56.310001,42.885681,21515300
2010-01-27,56.150002,56.650002,55.180000,56.090000,42.718128,26616700
2010-01-28,56.500000,56.619999,54.799999,55.500000,42.268795,34430700
2010-01-29,55.910000,56.459999,54.220001,54.500000,41.507175,32802700
2010-02-01,55.150002,56.310001,55.110001,56.299999,42.878063,21813300
2010-02-02,56.509998,57.139999,56.049999,57.040001,43.441639,22250800
2010-02-03,56.880001,57.349998,56.419998,56.549999,43.068459,19749300
2010-02-04,56.099998,56.119999,54.200001,54.230000,41.301559,37173200
2010-02-05,54.220001,54.480000,52.669998,54.240002,41.309162,46378400
2010-02-08,54.250000,54.889999,53.730000,53.740002,40.928360,24115100
2010-02-09,54.480000,55.560001,54.310001,54.869999,41.788967,33558100
2010-02-10,54.889999,54.980000,53.779999,54.639999,41.613800,24182300
2010-02-11,54.529999,55.689999,54.290001,55.570000,42.322102,22944500
2010-02-12,54.900002,55.619999,54.540001,55.590000,42.337337,19833900
2010-02-16,56.299999,57.099998,56.240002,56.900002,43.335030,19834900
2010-02-17,57.060001,57.180000,56.439999,56.820000,43.274101,18137800
2010-02-18,56.759998,57.279999,56.480000,57.139999,43.517799,16572700
2010-02-19,56.930000,57.560001,56.660000,57.360001,43.685364,16498300
2010-02-22,57.500000,57.509998,56.450001,56.570000,43.083698,17349700
2010-02-23,56.299999,56.439999,55.369999,55.630001,42.367798,21101200
2010-02-24,55.610001,56.189999,55.439999,55.980000,42.634357,17630300
